17052,0.0,0.0,0.0,0.0
17062,0.0,0.0,0.0,0.0
17072,0.0,0.0,0.0,0.0
17082,0.0,0.0,0.0,0.0
17092,0.0,0.0,0.0,0.0
17102,0.0,0.0,0.0,0.0
17112,0.0,0.0,0.0,0.0
17122,0.0,0.0,0.0,0.0
17132,0.0,0.0,0.0,0.0
17142,0.0,0.0,0.0,0.0
17152,0.0,0.0,0.0,0.0
17162,0.0,0.0,0.0,0.0
17172,0.0,0.0,0.0,0.0
17182,0.0,0.0,0.0,0.0
17192,0.0,0.0,0.0,0.0
17202,0.0,0.0,0.0,0.0
17212,0.0,0.0,0.0,0.0
17222,0.0,0.0,0.0,0.0
17232,0.0,0.0,0.0,0.0
17242,0.0,0.0,0.0,0.0
17252,0.0,0.0,0.0,0.0
17262,0.0,0.0,0.0,0.0
17272,0.0,0.0,0.0,0.0
17282,0.0,0.0,0.0,0.0
17292,0.0,0.0,0.0,0.0
17302,0.0,0.0,0.0,0.0
17312,0.0,0.0,0.0,0.0
17322,0.0,0.0,0.0,0.0
17332,0.0,0.0,0.0,0.0
17342,0.0,0.0,0.0,0.0
17352,0.0,0.0,0.0,0.0
17362,0.0,0.0,0.0,0.0
17372,0.0,0.0,0.0,0.0
17382,0.0,0.0,0.0,0.0
17392,0.0,0.0,0.0,0.0
17402,0.0,0.0,0.0,0.0
17412,0.0,0.0,0.0,0.0
17422,0.0,0.0,0.0,0.0
17432,0.0,0.0,0.0,0.0
17442,0.0,0.0,0.0,0.0
17452,0.0,0.0,0.0,0.0
17462,0.0,0.0,0.0,0.0
17472,0.0,0.0,0.0,0.0
17482,0.0,0.0,0.0,0.0
17492,0.0,0.0,0.0,0.0
17502,0.0,0.0,0.0,0.0
17512,0.0,0.0,0.0,0.0
17522,0.0,0.0,0.0,0.0
17532,0.0,0.0,0.0,0.0
17542,0.0,0.0,0.0,0.0
17552,0.0,0.0,0.0,0.0
17562,0.0,0.0,0.0,0.0
17572,0.0,0.0,0.0,0.0
17582,0.0,0.0,0.0,0.0
17592,0.0,0.0,0.0,0.0
17602,0.0,0.0,0.0,0.0
17612,0.0,0.0,0.0,0.0
17622,0.0,0.0,0.0,0.0
17632,0.0,0.0,0.0,0.0
17642,0.0,0.0,0.0,0.0
17652,0.0,0.0,0.0,0.0
17662,0.0,0.0,0.0,0.0
17672,0.0,0.0,0.0,0.0
17682,0.0,0.0,0.0,0.0
17692,0.0,0.0,0.0,0.0
17702,0.0,0.0,0.0,0.0
17712,0.0,0.0,0.0,0.0
17722,0.0,0.0,0.0,0.0
17732,0.0,0.0,0.0,0.0
17742,0.0,0.0,0.0,0.0
